ID,#AUTHID,STATUS,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY,BIG5_Openness,BIG5_Conscientiousness,BIG5_Extraversion,BIG5_Agreeableness,BIG5_Neuroticism,Female,Age
6270,521896b01c1a506dc4404e600fa99c5b,PANTS ON THE GROUND! PANTS ON THE GROUND! LOOKING LIKE A FOOL WITH YOUR PANTS ON THE GROUND!,3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,01/25/10 01:01 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.6548,0.09210000000000002,0.9833,0.6674,0.013600000000000001,0.1894308175295229,1.0
6271,521896b01c1a506dc4404e600fa99c5b,sleepy.......,3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,10/05/09 10:51 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.5063,0.3289,0.1832,0.4935,0.7706999999999999,0.8936613922059653,28.151855418575174
6272,521896b01c1a506dc4404e600fa99c5b,TAX REFUND!,3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,02/05/10 01:57 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.5656,0.5821999999999999,0.5803,0.0987,0.3389,1.0000000994736041E-7,38.46325012722678
6273,521896b01c1a506dc4404e600fa99c5b,City of Angels hads reconfirmed my belief that *PROPNAME* is AWESOME.,3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,02/04/10 04:05 AM,29,334.42,88.47,0.14,348,0.46,0.26,0.8724,0.444,0.7034999999999999,0.6681,0.32880000000000004,0.0051469615001500935,19.21160107991766
6274,521896b01c1a506dc4404e600fa99c5b,is tired.,3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,02/06/10 03:21 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.47950000000000004,0.20879999999999999,0.1173,0.6258,0.996,0.9999962636688974,29.233019179203893
6275,521896b01c1a506dc4404e600fa99c5b,"spent another sleepless night tossing and turning, only to get up at 9 am and deal with a kid who, I swear, has the loudest, most ear-piercing scream I have ever heard (and uses it). To top it all off, I got a call from the clinic saying that I'm anemic, and they want to put me on yet ANOTHER iron supplement that I can't afford. FTW.",3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,01/15/10 08:59 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.6374,0.3119,0.19,0.2532,0.5418999999999999,0.9968775769788301,24.951490414748466
6276,521896b01c1a506dc4404e600fa99c5b,going to the in-laws for dinner then home for the evening.,3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,01/21/10 10:40 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.08259999999999999,0.8806999999999999,0.1316,0.37060000000000004,0.0704,0.9999999999992246,70.19182378994209
6277,521896b01c1a506dc4404e600fa99c5b,can finally be on the net at the same time as her husband.... hooray!,3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,02/06/10 05:03 AM,29,334.42,88.47,0.14,348,0.46,0.26,0.1439,0.54,0.2532,0.1666,0.3385,0.7282794853680649,19.86435796579712
6278,521896b01c1a506dc4404e600fa99c5b,is feeling it. >.>,3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,01/23/10 05:54 AM,29,334.42,88.47,0.14,348,0.46,0.26,0.8812000000000001,0.5495,0.8216,0.6258,0.9981,0.7817513076301948,20.807773011620206
6279,521896b01c1a506dc4404e600fa99c5b,doesn't want every status commented on. once in a while is fine but EVERY status? It's starting to get annoying. You know who you are.,3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,02/06/10 03:55 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.3436,0.41119999999999995,0.2566,0.3504,0.7777,0.9999995453131569,17.449017365836557
6280,521896b01c1a506dc4404e600fa99c5b,has a naughty son.,3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,02/10/10 10:59 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.4914,0.5597,0.4679,0.385,0.6189,0.0040451343354548945,55.00287403283234
6281,521896b01c1a506dc4404e600fa99c5b,tried to shovel. It was a bad idea.,3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,02/09/10 09:01 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.8852,0.2003,0.4582,0.24600000000000002,0.8986,0.04100194233365038,16.1046429998371
6282,521896b01c1a506dc4404e600fa99c5b,it's been a good week.,3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,02/07/10 04:53 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.46509999999999996,0.9904999999999999,0.34020000000000006,0.6731999999999999,0.005,3.007420546490126E-4,68.53187794272715
6283,521896b01c1a506dc4404e600fa99c5b,is feeling better after sleeping on clean sheets.,3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,02/10/10 03:09 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.9035,0.4962,0.5688,0.5063,0.9981,0.9999975853018657,18.249735172869414
6284,521896b01c1a506dc4404e600fa99c5b,"Tell me that you're all right, and everything is all right.",3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,01/29/10 06:03 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.3704,0.19190000000000002,0.3588,0.16399999999999998,0.5744,0.9325522785855009,6.144363061635271
6285,521896b01c1a506dc4404e600fa99c5b,"Only one level left on Grand Fantasia, then I am a Palidin!",3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,01/23/10 08:54 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.7617,0.5548,0.4515,0.5078,0.32409999999999994,0.0022894463281789915,40.815842326774764
6286,521896b01c1a506dc4404e600fa99c5b,had a great holiday. Hopes the new year will bring better luck....,3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,11/01/09 08:48 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.0876,0.9769,0.2231,0.804,0.1795,0.07718725946168416,56.41157541723724
6287,521896b01c1a506dc4404e600fa99c5b,"new profile image..... and the funny thing is, now that i think about... *PROPNAME* IS a lot like *PROPNAME*.....",3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,02/12/10 11:51 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.4867,0.2126,0.28059999999999996,0.3589,0.3065,0.6375155029499863,12.009695693236981
6288,521896b01c1a506dc4404e600fa99c5b,"To celebrate Valentine's Day, change your  profile picture to you and your spouse//significant other, and make sure  to tell how long you've been together!",3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,02/14/10 04:14 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.5125,0.7948999999999999,0.0693,0.36619999999999997,0.42479999999999996,0.6446490009297541,36.64484554371198
6289,521896b01c1a506dc4404e600fa99c5b,thinks both her and her husband have sleep apnea.,3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,01/22/10 03:13 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.7875,0.1293,0.4515,0.2069,0.9962000000000001,0.10923060839490877,53.51199154077231
6290,521896b01c1a506dc4404e600fa99c5b,"My net sucks big, hairy, red man-balls. ARGH!",3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,02/01/10 06:35 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.8686,0.5440999999999999,0.9833,0.4388,0.069,0.007105040240967305,86.38779184309304
6291,521896b01c1a506dc4404e600fa99c5b,"I am the eggman, they are the eggman, I am the walrus! Coo Coo Cachu!",3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,02/15/10 07:23 PM,29,334.42,88.47,0.14,348,0.46,0.26,0.47700000000000004,0.431,0.4549,0.39390000000000003,0.546,0.6826971126990184,26.1046841313008
6292,521896b01c1a506dc4404e600fa99c5b,"smells justice has been served. What goes around comes around, and it definately came around for you, *PROPNAME*!",3.70,3.70,3.65,1.95,4.84,y,y,y,n,y,02/17/10 05:25 AM,29,334.42,88.47,0.14,348,0.46,0.26,0.5125,0.4322,0.4586,0.37060000000000004,0.5418999999999999,0.5064103113112429,30.832508578823067
6293,906314c683222f7d232b5ea1ee82befc,I may be the only *PROPNAME* in the world - I'm definitely the only one on Facebook.,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,06/24/09 06:21 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.8326,0.32380000000000003,0.8342,0.8087000000000001,0.1293,0.01498109351638748,1.0
6294,906314c683222f7d232b5ea1ee82befc,Happy Father's Day to all you Dads,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,06/21/09 06:28 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.14529999999999998,0.7456,0.12240000000000001,0.7761,0.32409999999999994,2.2340636982248366E-6,65.46436481704018
6295,906314c683222f7d232b5ea1ee82befc,"I have hardly given more information in the octameter,heptameter, hexameter, or pentameter than there is in the tetrameter- of course the boys are sleeping, you can't wake someone who isn't and a very roof is still a roof.  ""The Ode Less Travelled."" *PROPNAME*",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,07/12/09 03:23 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.6246,0.44270000000000004,0.31010000000000004,0.3458,0.6670999999999999,0.9956342377543561,26.174595242409833
6296,906314c683222f7d232b5ea1ee82befc,has just completed sexual harassment training - now I can be really good at it!,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,07/17/09 04:45 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.5125,0.5736,0.4916,0.39390000000000003,0.22390000000000002,8.554454357140865E-4,23.24316860988683
6297,906314c683222f7d232b5ea1ee82befc,"Wow, I'm stupid - I can't count in monthly increments. I actually have one more month to complete this f____ thesis!!!",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,07/30/09 03:40 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.2548,0.2126,0.19,0.2634,0.6847,0.9934033725041174,28.161051915487604
6298,906314c683222f7d232b5ea1ee82befc,"Haagen-Dazs ""Baileys"" ice cream, straight out of the pot - the perfect accompaniment for thesis writing",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,07/30/09 12:34 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.8773000000000001,0.4522,0.5783,0.7226,0.4282,0.9999999125643577,12.194497614947755
6299,906314c683222f7d232b5ea1ee82befc,My wonderful husband bought me a really fast computer (the old one caught a Trojan). The remaining 15 pages will just fly by. Thank you *PROPNAME*,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,08/14/09 09:45 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.3354,0.4268,0.34009999999999996,0.7998999999999999,0.4412,3.870222701295254E-4,42.32848126707192
6300,906314c683222f7d232b5ea1ee82befc,just dropped in on my lovely Italian friend - now feel the need for agnello e risotto a funghi,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,08/20/09 02:45 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.9834,0.1348,0.2568,0.7717,0.9962000000000001,0.999999760860203,34.570390330500594
6301,906314c683222f7d232b5ea1ee82befc,I now have a master's degree - ABT (all but thesis)!,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,07/02/09 03:31 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.47700000000000004,0.444,0.46909999999999996,0.39390000000000003,0.4604,0.611148169136622,25.368943359735617
6302,906314c683222f7d232b5ea1ee82befc,"First day as a high school English teacher. Apparently, an English accent fools 'em.",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,08/27/09 11:14 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.47950000000000004,0.0608,6.0E-4,0.16329999999999997,0.976,0.005607240895725387,1.0
6303,906314c683222f7d232b5ea1ee82befc,there will be no Magic Mountain fireworks on the 4th. Perhaps you guys don't want this independence thingy after all,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,06/29/09 05:06 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.747,0.2004,0.8059999999999999,0.1304,0.5744,0.8156955244965076,1.0
6304,906314c683222f7d232b5ea1ee82befc,Thesis approved! NOW can someone give me a job?!,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,09/05/09 05:14 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.29510000000000003,0.6269,0.4679,0.7870999999999999,0.2248,0.9940914896178719,28.09288504419173
6305,906314c683222f7d232b5ea1ee82befc,"It's *PROPNAME*'s birthday in about 45 minutes, but he ""doesn't want a surprise party!""",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,09/09/09 06:18 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.6188,0.6665000000000001,0.7169,0.38439999999999996,0.1241,0.010287908577492101,25.554461817543665
6306,906314c683222f7d232b5ea1ee82befc,I have submitted!,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,09/02/09 04:39 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.4914,0.431,0.4549,0.4388,0.5418999999999999,0.648367754914485,24.292135282638597
6307,906314c683222f7d232b5ea1ee82befc,"It was so nearly the perfect football day - UCLA won again, but then USC came from behind",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,09/13/09 04:15 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.0861,0.6944,0.5803,0.6327,0.1054,0.014409479348962133,27.72162637238533
6308,906314c683222f7d232b5ea1ee82befc,"Now *PROPNAME* is asking ""when's my party? "" Who predicted that?!",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,09/10/09 12:47 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.6401,0.4522,0.8340000000000001,0.3589,0.3389,0.5355429309540611,22.197702763726525
6309,906314c683222f7d232b5ea1ee82befc,*PROPNAME*,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,09/22/09 02:22 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.47700000000000004,0.43060000000000004,0.4515,0.3937,0.5499,0.7658441918078842,26.316440714868833
6310,906314c683222f7d232b5ea1ee82befc,My son breaks his ankle on the football field and his only concern is that he missed the pool party with the cheerleaders!,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,09/27/09 06:03 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.5125,0.5872999999999999,0.8954000000000001,0.36619999999999997,0.3147,0.10924663459214354,39.9538852960597
6311,906314c683222f7d232b5ea1ee82befc,Question: How does one get 8th graders to shut the ____up?! *PROPNAME*? *PROPNAME*? *PROPNAME*? *PROPNAME*? I know you know - I'm exhausted.,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,10/13/09 03:46 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.6526000000000001,0.3084,0.46909999999999996,0.4388,0.6919,0.9999999239798268,21.513981096483977
6312,906314c683222f7d232b5ea1ee82befc,I went sailing  today with the Fergies and Rich Pearsall. I polluted the Pacific a little more that it was alreaddy ;(,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,09/14/09 01:44 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.2488,0.561,0.3602,0.6436,0.7705,0.841863936158766,36.242562956545754
6313,906314c683222f7d232b5ea1ee82befc,"We will miss the Moos-Rubins, but we're looking forward to another great evening at the Bowl.",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,09/06/09 05:37 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.24780000000000002,0.7034,0.9634999999999999,0.5829,0.546,0.999999999999884,44.46183530768612
6314,906314c683222f7d232b5ea1ee82befc,I'm almost ready to submit.,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,09/01/09 05:46 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.4917,0.5487,0.9833,0.38439999999999996,0.2426,0.9999999997716637,5.158529162336385
6315,906314c683222f7d232b5ea1ee82befc,I have a new job!!!,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,10/30/09 01:14 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.7763,0.7916,0.3475,0.6674,0.3455,0.9917403543367515,6.973078302599588
6316,906314c683222f7d232b5ea1ee82befc,I have at least one crazy child who is back on the football field!!,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,11/04/09 05:30 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.2548,0.9139,0.9046,0.3455,0.010700000000000001,0.9640799382497819,21.432546954546623
6317,906314c683222f7d232b5ea1ee82befc,"This teacher got an apple today - and grapes, strawberries, and cream!",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,11/05/09 06:00 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.1454,0.5664,0.25980000000000003,0.8739,0.6914,0.9884678683271676,30.15872153670719
6318,906314c683222f7d232b5ea1ee82befc,no-class stadium for a no-class coach :( but I did park on someone's drive for $20 instead of the $60 that I would have had to give to USuCk,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,11/29/09 09:23 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.0919,0.41119999999999995,0.4704,0.6436,0.3458,0.9505797307292777,40.71649370736608
6319,906314c683222f7d232b5ea1ee82befc,It's a lovely day in the neighbo[u]rhood when UCLA win AND the University for Spoiled Children lose :),2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,11/15/09 01:33 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.2359,0.5664,0.3478,0.3937,0.2231,0.019258537253148817,35.619715040205925
6320,906314c683222f7d232b5ea1ee82befc,My second favorite team - Arizona!!!,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,12/06/09 12:10 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.3428,0.5482,0.7199,0.4929,0.0746,0.0017225240877102148,16.48490308277756
6321,906314c683222f7d232b5ea1ee82befc,Go Navy!,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,12/12/09 12:15 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.4914,0.43329999999999996,0.4679,0.3937,0.4647,0.056735769979727735,26.025010775784576
6322,906314c683222f7d232b5ea1ee82befc,"During a recent password audit, it was found that a blonde was using the following password: MickeyMinniePlutoHueyLouieDeweyDonaldGoofySacramento. When asked why such a long password, she said she was told that it had to be at least 8 characters long and include at least one capital.",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,12/16/09 09:35 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.35979999999999995,0.43810000000000004,0.11539999999999999,0.2634,0.6189,0.0016877943253260069,32.13199042430071
6323,906314c683222f7d232b5ea1ee82befc,"Back home from an evening of ""Enlightened Debauchery"" and no Walt Whitman in sight. There was this one guy from NY saying something about leaves of grass....",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,06/19/09 06:23 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.2548,0.6801,0.4582,0.1722,0.012,1.3619794333726245E-4,35.374703826580955
6324,906314c683222f7d232b5ea1ee82befc,our tree is naked! we can't find the skirt,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,12/21/09 07:43 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.7966,0.2086,6.0E-4,0.24530000000000002,0.9961,0.9999999999999699,18.355373547066893
6325,906314c683222f7d232b5ea1ee82befc,my cousin keeps beating me at Bejewled Blitz!,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,12/18/09 07:10 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.465,0.44270000000000004,0.4704,0.4388,0.5625,0.968951001602483,26.43655630615578
6326,906314c683222f7d232b5ea1ee82befc,"did someone already tell me the difference between news feed and live feed? Sorry, I wasn't listening",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,11/30/09 08:30 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.7472,0.3289,0.34009999999999996,0.3895,0.5711999999999999,0.0406827320821962,27.943005033494178
6327,906314c683222f7d232b5ea1ee82befc,it's too close - we're not used to playing in the cold,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,12/29/09 11:41 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.9620000000000001,0.1602,0.8206,0.6409999999999999,0.0746,0.9483088864592272,45.534090359827665
6328,906314c683222f7d232b5ea1ee82befc,Put ? this ? on ? your ? status ? if ? you ? know ? someone ? who ? has ? or ? had ? cancer! ? All I want for Christmas is a CURE! ?,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,12/16/09 04:04 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.2309,0.431,0.1931,0.6327,0.6742,0.9671243179904544,33.3340138118065
6329,906314c683222f7d232b5ea1ee82befc,"for those of you who asked, the port was an '85 ""*PROPNAME*"" from Vila Nova de Gaia, Portugal",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,01/01/09 11:16 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.3667,0.4485,0.4582,0.34509999999999996,0.546,7.855841757133656E-4,30.76699295185021
6330,906314c683222f7d232b5ea1ee82befc,We Wish You a Merry??Â*Â¨*Â.Â¸Â¸? Â¸Â¸.Â*Â¨*Â?? Christmas??Â*Â¨*Â.Â¸Â¸? Â¸Â¸.Â*Â¨*Â??We Wish You a Merry ??Â*Â¨*Â.Â¸Â¸? Â¸Â¸.Â*Â¨*Â??Christmas ? ? ?We Wish You A Merry ??Â*Â¨*Â.Â¸Â¸? Â¸Â¸.Â*Â¨*Â??Christmas ??Â*Â¨*Â.Â¸Â¸? Â¸Â¸.Â*Â¨*Â??...And A Happy New Year!??Â*Â¨*Â.Â¸Â¸? Â¸Â¸.Â*Â¨*Â??... Copy and paste~keep the wave going!,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,12/24/09 07:12 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.465,0.44270000000000004,0.4139,0.5078,0.4648,0.6751757306733837,29.390393231576397
6331,906314c683222f7d232b5ea1ee82befc,"For those of you who are just 6-7 hours away from 2010, Happy New Year//nuovo anno felice//nouvelle annÃ©e heureuse etc., and for the rest of us, whether on the east or west coast, I hope it will be worth the wait :)",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,12/31/09 05:05 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.2488,0.7034,0.3682,0.9022,0.42479999999999996,0.8766045652279238,33.46693257434805
6332,906314c683222f7d232b5ea1ee82befc,nothing yet - it's my day off!,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,01/08/10 08:14 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.5656,0.4962,0.1316,0.4953,0.14730000000000001,0.0031482415177673793,35.09966213056052
6333,906314c683222f7d232b5ea1ee82befc,Black,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,01/08/10 05:25 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.8852,0.059500000000000004,0.9833,0.1518,0.005,8.99960207844496E-5,1.0
6334,906314c683222f7d232b5ea1ee82befc,"finally, raspberry pink, white, and grey",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,01/08/10 10:38 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.7875,0.0684,0.1898,0.2421,0.55,0.11924243356328193,1.0
6335,906314c683222f7d232b5ea1ee82befc,"Please put this on your status if you know someone (or are related to someone, who is a Wanker!.) Wankers affect the lives of many. There is still no known cure for these a_____s!!! But we can raise awareness ...... 93% won't Copy and Paste this, will YOU make this your status for at least one hour. :D",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,01/14/10 12:01 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.3704,0.5736,0.01,0.4953,0.9981,0.17814762397511533,52.390985836703145
6336,906314c683222f7d232b5ea1ee82befc,"to whom it may concern, have a great first day at school today. and make good choices",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,01/11/10 03:06 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.1457,0.9804,0.8022,0.9492,0.3109,0.015190674378280894,57.586233332246294
6337,906314c683222f7d232b5ea1ee82befc,If you are a parent with the greatest kids on earth then copy and repost this and let's give our kids the recognition they need! I am proud of my children.,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,01/20/10 04:19 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.1503,0.6877,0.5307,0.7879,0.6633,0.9999998982576644,88.9572037854765
6338,906314c683222f7d232b5ea1ee82befc,3-ish,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,01/12/10 11:09 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.47700000000000004,0.4064,0.36869999999999997,0.373,0.5538000000000001,0.9099658143542777,20.923032638077203
6339,906314c683222f7d232b5ea1ee82befc,just discovered our dog barks at thunder!,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,01/19/10 06:49 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.8762000000000001,0.253,0.1292,0.39390000000000003,0.7234,0.9999999999999699,36.02105179408075
6340,906314c683222f7d232b5ea1ee82befc,"status is being tracked, the owners of facebook have confirmed they will send $1 to the rescue fund for the Haiti earthquake disaster for everytime this is cut and paste as a status. You only have to leave it for a minimum of 1 hour. Lets all do our bit to help",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,01/16/10 05:37 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.3356,0.431,0.3404,0.4388,0.9031999999999999,0.007626197019499378,23.866168035628327
6341,906314c683222f7d232b5ea1ee82befc,My first English department meeting; I was expecting fisticuffs,2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,02/05/10 03:30 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.7737,0.3194,0.1777,0.38439999999999996,0.4647,0.023459627841530568,2.743811196571713
6342,906314c683222f7d232b5ea1ee82befc,"It's our anniversary - 16 years ago today, the Rassool family landed in California to pursue the American Dream....",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,02/07/10 12:13 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.8687,0.6762999999999999,0.17149999999999999,0.5332,0.4371,7.297528587962269E-4,68.30023631283004
6343,906314c683222f7d232b5ea1ee82befc,"One syllabus down, one to go, but I got distracted.",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,01/29/10 10:16 PM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.5003,0.4268,0.4139,0.3895,0.5413,0.8499732552769428,25.339078233147823
6344,906314c683222f7d232b5ea1ee82befc,"Happy Chinese New Year! To all my fellow tigers: Leo who turns 12 this year, and any friends who are turning 24, 36, 48, 60, 72 or more, it's going to be a lucky year for us!",2.75,3.50,3.00,3.25,4.50,n,y,n,n,y,02/16/10 02:47 AM,160,12180.8,96.97,0.03,12382,0.49,0.06,0.5125,0.6993,0.19,0.9536,0.08220000000000001,0.06875437346266829,63.28909231093483
6345,1886cffe45f0ee0240eda42e44a01e07,is fat and happy :],4.75,1.25,3.50,3.25,3.50,y,n,n,n,n,06/23/09 10:37 PM,289,38381.5,92.87,0.03,40329,0.49,0.15,0.7468,0.444,0.9833,0.5228,0.005,1.8795446891887278E-4,45.93286882675619
6346,1886cffe45f0ee0240eda42e44a01e07,starting in sept!! =),4.75,1.25,3.50,3.25,3.50,y,n,n,n,n,07/28/09 01:28 AM,289,38381.5,92.87,0.03,40329,0.49,0.15,0.5656,0.43329999999999996,0.36460000000000004,0.2742,0.6753,0.33519060650975996,26.207813437860455
6347,1886cffe45f0ee0240eda42e44a01e07,going to get fatter on a cruise with miss fatty,4.75,1.25,3.50,3.25,3.50,y,n,n,n,n,08/05/09 03:43 AM,289,38381.5,92.87,0.03,40329,0.49,0.15,0.22190000000000001,0.4322,0.9133,0.39390000000000003,0.6919,0.9999984028279558,12.39711390668778
